CustomerID,TotalRevenue,Frequency,AOV,Cluster
12413.0,694.15,40,17.353749999999998,0
12414.0,562.41,18,31.244999999999997,0
12415.0,123725.45,778,159.0301413881748,1
12417.0,3578.8,198,18.074747474747475,0
12418.0,668.58,34,19.664117647058823,0
12420.0,600.39,29,20.70310344827586,0
12421.0,806.27,46,17.527608695652173,0
12422.0,803.56,39,20.60410256410256,0
12423.0,1849.11,126,14.67547619047619,0
12424.0,1760.96,30,58.69866666666667,0
12425.0,777.2,36,21.58888888888889,0
12426.0,582.73,30,19.424333333333333,0
12427.0,708.37,35,20.239142857142856,0
12428.0,7877.2,300,26.25733333333333,0
12429.0,3750.4,97,38.66391752577319,0
12430.0,256.4,11,23.30909090909091,0
12431.0,6416.39,240,26.734958333333335,0
12432.0,5059.32,108,46.845555555555556,0
12433.0,13375.87,420,31.847309523809525,0
12434.0,765.19,54,14.170185185185186,0
12435.0,7829.889999999999,36,217.49694444444444,0
12436.0,509.01,16,31.813125,0
12437.0,4896.66,201,24.36149253731343,0
12438.0,2906.85,98,29.66173469387755,0
12441.0,173.55,11,15.77727272727273,0
12442.0,172.06,12,14.338333333333333,0
12444.0,5005.46,177,28.27943502824859,0
12445.0,133.4,4,33.35,0
12446.0,1002.31,58,17.281206896551723,0
12447.0,476.49,26,18.326538461538462,0
12448.0,449.45,22,20.429545454545455,0
12449.0,4067.29,191,21.294712041884818,0
12450.0,197.88,8,24.735,0
12451.0,8933.52,355,25.164845070422537,0
12452.0,428.57,23,18.633478260869566,0
12453.0,707.09,43,16.443953488372095,0
12454.0,5.684341886080802e-14,30,1.8947806286936005e-15,0
12455.0,2466.86,90,27.409555555555556,0
12456.0,3153.89,129,24.44875968992248,0
12457.0,1917.78,68,28.20264705882353,0
12458.0,947.4,38,24.931578947368422,0
12461.0,826.88,35,23.62514285714286,0
12462.0,1124.01,72,15.61125,0
12463.0,1303.6299999999999,88,14.813977272727271,0
12464.0,1212.05,29,41.79482758620689,0
12465.0,733.89,51,14.39,0
12468.0,724.04,40,18.101,0
12471.0,18740.92,531,35.29363465160075,0
12472.0,6229.48,391,15.932173913043478,0
12473.0,2848.23,179,15.911899441340783,0
12474.0,7116.47,457,15.572144420131291,0
12475.0,723.38,36,20.093888888888888,0
12476.0,6546.58,264,24.797651515151514,0
12477.0,13117.01,308,42.58769480519481,0
12478.0,680.99,36,18.91638888888889,0
12479.0,477.3,35,13.637142857142857,0
12480.0,3281.63,154,21.309285714285714,0
12481.0,5590.86,218,25.646146788990823,0
12483.0,2327.13,81,28.73,0
12484.0,4495.27,350,12.843628571428573,0
12488.0,1298.66,55,23.612000000000002,0
12489.0,334.93,15,22.328666666666667,0
12490.0,5417.93,245,22.114,0
12491.0,460.4,26,17.707692307692305,0
12492.0,263.21,20,13.160499999999999,0
12493.0,416.79,23,18.121304347826086,0
12494.0,1139.35,84,13.563690476190475,0
12497.0,1043.1,14,74.50714285714285,0
12498.0,403.7,23,17.55217391304348,0
12500.0,4206.2699999999995,65,64.71184615384615,0
12501.0,2089.68,160,13.0605,0
12502.0,3723.87,147,25.332448979591835,0
12503.0,-1126.0,1,-1126.0,0
12504.0,114.0,15,7.6,0
12505.0,-4.5,1,-4.5,0
12506.0,73.5,23,3.1956521739130435,0
12507.0,1258.06,23,54.69826086956522,0
12508.0,398.27,69,5.772028985507246,0
12509.0,176.5,7,25.214285714285715,0
12510.0,982.57,33,29.774848484848487,0
12512.0,138.03,34,4.059705882352941,0
12513.0,586.79,36,16.299722222222222,0
12514.0,1017.6800000000001,51,19.95450980392157,0
12515.0,383.7,16,23.98125,0
12516.0,1312.06,26,50.46384615384615,0
12517.0,2464.89,286,8.618496503496504,0
12518.0,2056.89,124,16.58782258064516,0
12519.0,340.84,18,18.935555555555553,0
12520.0,2582.5099999999998,155,16.661354838709677,0
12521.0,599.68,38,15.781052631578946,0
12522.0,192.72,12,16.06,0
12523.0,1745.57,110,15.868818181818181,0
12524.0,4485.72,144,31.150833333333335,0
12526.0,1316.66,71,18.54450704225352,0
12527.0,348.71,18,19.372777777777777,0
12528.0,1922.28,95,20.234526315789473,0
12530.0,1623.63,68,23.876911764705884,0
12531.0,125.22,17,7.365882352941177,0
12532.0,349.83,16,21.864375,0
12534.0,1089.18,63,17.28857142857143,0
12535.0,716.35,34,21.069117647058825,0
12536.0,4106.82,273,15.043296703296702,0
12538.0,363.95,21,17.33095238095238,0
12539.0,3852.5,274,14.06021897810219,0
12540.0,13309.039999999999,481,27.669521829521827,0
12541.0,981.18,52,18.868846153846153,0
12544.0,355.7,20,17.785,0
12545.0,1000.39,50,20.0078,0
12546.0,1141.5,70,16.307142857142857,0
12547.0,207.8,8,25.975,0
12548.0,95.19999999999999,5,19.04,0
12550.0,964.83,57,16.92684210526316,0
12551.0,168.0,10,16.8,0
12552.0,437.82,20,21.891,0
12553.0,3652.25,196,18.633928571428573,0
12556.0,603.71,121,4.989338842975207,0
12557.0,11990.960000000001,33,363.36242424242425,0
12558.0,1.0658141036401503e-14,22,4.844609562000683e-16,0
12559.0,536.21,22,24.37318181818182,0
12560.0,2101.39,111,18.93144144144144,0
12561.0,238.85,16,14.928125,0
12562.0,3781.7400000000002,168,22.510357142857146,0
12564.0,456.9,21,21.757142857142856,0
12565.0,131.17,10,13.116999999999999,0
12566.0,346.7,20,17.335,0
12567.0,9114.94,463,19.686695464362852,0
12569.0,4064.99,191,21.28267015706806,0
12571.0,519.61,34,15.28264705882353,0
12572.0,1004.72,62,16.205161290322582,0
12573.0,160.54,28,5.7335714285714285,0
12574.0,218.45,11,19.85909090909091,0
12576.0,1306.98,89,14.685168539325844,0
12577.0,595.4,148,4.022972972972973,0
12578.0,2753.36,120,22.944666666666667,0
12579.0,410.72,31,13.249032258064517,0
12580.0,415.7,24,17.320833333333333,0
12581.0,197.71,15,13.180666666666667,0
12582.0,511.36,22,23.243636363636366,0
12583.0,7187.34,251,28.634820717131475,0
12584.0,1893.95,126,15.031349206349207,0
12585.0,1982.81,97,20.441340206185565,0
12586.0,179.94,12,14.995,0
12587.0,144.0,4,36.0,0
12588.0,214.9,10,21.490000000000002,0
12589.0,646.68,35,18.47657142857143,0
12590.0,9861.38,70,140.87685714285712,0
12591.0,452.84999999999997,26,17.41730769230769,0
12592.0,437.6,18,24.311111111111114,0
12593.0,418.1,21,19.90952380952381,0
12594.0,3320.22,119,27.90100840336134,0
12596.0,618.27,27,22.898888888888887,0
12597.0,3683.13,214,17.21088785046729,0
12598.0,3002.68,133,22.57654135338346,0
12599.0,1032.58,62,16.654516129032256,0
12600.0,2581.04,65,39.70830769230769,0
12601.0,569.56,29,19.639999999999997,0
12602.0,153.12,12,12.76,0
12603.0,739.2,3,246.4,0
12604.0,254.17999999999998,16,15.886249999999999,0
12605.0,-7.5,3,-2.5,0
12607.0,-7.105427357601002e-15,202,-3.51753829584208e-17,0
12609.0,1126.85,60,18.78083333333333,0
12610.0,2057.99,111,18.54045045045045,0
12611.0,1193.32,65,18.35876923076923,0
12612.0,643.59,21,30.64714285714286,0
12613.0,3218.98,163,19.748343558282208,0
12614.0,315.6,20,15.780000000000001,0
12615.0,2291.19,105,21.820857142857143,0
12616.0,657.25,36,18.256944444444443,0
12617.0,355.53000000000003,42,8.465,0
12618.0,177.31,11,16.11909090909091,0
12619.0,3214.81,95,33.840105263157895,0
12620.0,1339.41,92,14.558804347826088,0
12621.0,13612.07,474,28.717447257383967,0
12622.0,180.1,11,16.37272727272727,0
12623.0,305.1,18,16.950000000000003,0
12624.0,641.13,38,16.87184210526316,0
12625.0,2614.32,91,28.72879120879121,0
12626.0,6388.35,307,20.808957654723127,0
12627.0,4478.53,230,19.47186956521739,0
12628.0,769.61,43,17.897906976744185,0
12630.0,1270.88,64,19.8575,0
12631.0,640.5,31,20.661290322580644,0
12633.0,2140.63,103,20.782815533980585,0
12635.0,1689.18,101,16.724554455445546,0
12637.0,5953.25,394,15.10977157360406,0
12638.0,671.69,39,17.222820512820515,0
12639.0,486.1,22,22.095454545454547,0
12640.0,1174.58,53,22.16188679245283,0
12641.0,185.9,10,18.59,0
12642.0,1013.26,47,21.558723404255318,0
12643.0,3344.64,24,139.35999999999999,0
12644.0,477.90999999999997,31,15.416451612903225,0
12645.0,1755.3799999999999,74,23.72135135135135,0
12646.0,1346.97,45,29.932666666666666,0
12647.0,3669.92,128,28.67125,0
12648.0,318.05,21,15.145238095238096,0
12649.0,603.71,33,18.294242424242427,0
12650.0,314.44,20,15.722,0
12651.0,114.0,9,12.666666666666666,0
12652.0,914.53,51,17.931960784313723,0
12653.0,2209.85,43,51.391860465116274,0
12654.0,601.98,38,15.841578947368422,0
12656.0,3982.72,130,30.636307692307692,0
12657.0,1152.06,56,20.572499999999998,0
12658.0,686.05,36,19.056944444444444,0
12659.0,91.68,5,18.336000000000002,0
12660.0,245.1,13,18.853846153846153,0
12662.0,3817.08,232,16.45293103448276,0
12664.0,4863.88,38,127.99684210526316,0
12665.0,61.75,4,15.4375,0
12666.0,-227.44,2,-113.72,0
12667.0,620.13,33,18.791818181818183,0
12668.0,3743.18,168,22.280833333333334,0
12669.0,1607.73,102,15.762058823529411,0
12670.0,2986.15,94,31.767553191489363,0
12672.0,225.9,10,22.59,0
12673.0,610.52,42,14.536190476190475,0
12674.0,1919.31,91,21.09131868131868,0
12676.0,1331.3899999999999,45,29.586444444444442,0
12678.0,17588.26,167,105.31892215568861,0
12679.0,1058.67,56,18.90482142857143,0
12680.0,862.81,52,16.592499999999998,0
12681.0,13677.59,646,21.172739938080497,0
12682.0,12288.22,525,23.406133333333333,0
12683.0,8221.09,362,22.710193370165747,0
12684.0,2283.63,105,21.748857142857144,0
12685.0,2863.08,157,18.236178343949042,0
12686.0,89.14,7,12.734285714285715,0
12688.0,4873.81,171,28.50181286549708,0
12689.0,1247.61,72,17.327916666666667,0
12690.0,389.01,16,24.313125,0
12691.0,1035.8,32,32.36875,0
12693.0,830.96,41,20.267317073170734,0
12694.0,869.67,37,23.504594594594593,0
12695.0,582.1,27,21.55925925925926,0
12697.0,939.02,43,21.83767441860465,0
12700.0,4867.99,270,18.029592592592593,0
12701.0,797.71,53,15.051132075471699,0
12702.0,219.0,12,18.25,0
12703.0,274.7,22,12.486363636363636,0
12704.0,2220.84,90,24.676000000000002,0
12705.0,6814.24,348,19.581149425287357,0
12707.0,603.42,33,18.285454545454545,0
12708.0,2616.32,174,15.036321839080461,0
12709.0,9294.1,257,36.163813229571986,0
12710.0,1130.57,79,14.311012658227847,0
12712.0,4241.63,142,29.8706338028169,0
12713.0,848.55,38,22.330263157894734,0
12714.0,4708.86,259,18.18092664092664,0
12715.0,353.86,21,16.85047619047619,0
12716.0,1053.49,69,15.267971014492753,0
12717.0,980.98,56,17.517500000000002,0
12718.0,238.25,19,12.539473684210526,0
12719.0,608.1,42,14.47857142857143,0
12720.0,5713.28,359,15.914428969359331,0
12721.0,2628.98,164,16.030365853658537,0
12722.0,904.3299999999999,57,15.865438596491227,0
12723.0,725.07,69,10.508260869565218,0
12724.0,1031.41,53,19.460566037735852,0
12725.0,427.8,24,17.825,0
12726.0,2609.1,124,21.041129032258063,0
12727.0,3947.7,141,27.99787234042553,0
12728.0,836.33,46,18.18108695652174,0
12729.0,453.01,26,17.423461538461538,0
12731.0,18793.41,277,67.84624548736463,0
12732.0,236.26,12,19.688333333333333,0
12733.0,383.95,22,17.452272727272728,0
12734.0,110.39999999999999,4,27.599999999999998,0
12735.0,779.5699999999999,43,18.12953488372093,0
12736.0,234.0,4,58.5,0
12738.0,155.35,11,14.122727272727273,0
12739.0,1013.04,38,26.658947368421053,0
12740.0,427.6,27,15.837037037037037,0
12743.0,546.43,134,4.077835820895522,0
12744.0,9120.39,229,39.82703056768559,0
12747.0,4196.01,103,40.737961165048546,0
12748.0,29072.1,4642,6.262839293408013,1
12749.0,3868.2,231,16.745454545454546,0
12750.0,275.88,15,18.392,0
12752.0,4366.78,53,82.3920754716981,0
12753.0,21024.01,230,91.40873913043478,0
12754.0,2949.12,65,45.37107692307692,0
12755.0,2203.2,6,367.2,0
12756.0,112.08,4,28.02,0
12757.0,4227.7,377,11.214058355437665,0
12758.0,2791.59,97,28.779278350515465,0
12759.0,1531.44,95,16.12042105263158,0
12762.0,1898.52,69,27.51478260869565,0
12763.0,494.08,18,27.448888888888888,0
12764.0,1693.88,45,37.64177777777778,0
12766.0,6989.63,310,22.547193548387096,0
12769.0,1143.6,32,35.7375,0
12770.0,1351.45,12,112.62083333333334,0
12772.0,892.47,55,16.226727272727274,0
12775.0,1351.24,67,20.16776119402985,0
12778.0,804.23,51,15.76921568627451,0
12779.0,3868.7,159,24.331446540880503,0
12781.0,707.72,30,23.590666666666667,0
12782.0,2273.32,107,21.245981308411217,0
12783.0,1603.87,86,18.649651162790697,0
12784.0,574.42,59,9.73593220338983,0
12785.0,305.71,15,20.380666666666666,0
12787.0,463.65999999999997,20,23.183,0
12789.0,91.85,4,22.9625,0
12790.0,324.91999999999996,21,15.47238095238095,0
12791.0,192.6,2,96.3,0
12792.0,400.53999999999996,25,16.0216,0
12793.0,545.48,24,22.728333333333335,0
12794.0,860.41,45,19.12022222222222,0
12795.0,430.48,14,30.74857142857143,0
12797.0,194.18,17,11.42235294117647,0
12798.0,6977.04,8,872.13,0
12802.0,412.58,26,15.868461538461538,0
12808.0,483.65000000000003,28,17.273214285714285,0
12809.0,484.36,26,18.62923076923077,0
12811.0,514.85,31,16.608064516129033,0
12812.0,229.64,15,15.309333333333333,0
12814.0,125.92,2,62.96,0
12815.0,1063.46,47,22.6268085106383,0
12816.0,572.2,29,19.731034482758623,0
12817.0,166.04,4,41.51,0
12818.0,1517.8799999999999,16,94.86749999999999,0
12820.0,942.34,59,15.97186440677966,0
12821.0,92.72,6,15.453333333333333,0
12822.0,918.98,47,19.55276595744681,0
12823.0,1759.5,5,351.9,0
12824.0,397.12,25,15.8848,0
12826.0,1468.12,94,15.618297872340424,0
12827.0,430.15,25,17.206,0
12828.0,1018.7099999999999,56,18.19125,0
12829.0,253.05,12,21.087500000000002,0
12830.0,6748.4,39,173.03589743589743,0
12831.0,215.05,9,23.894444444444446,0
12832.0,383.03000000000003,27,14.186296296296298,0
12833.0,417.38,24,17.390833333333333,0
12834.0,312.38,18,17.354444444444443,0
12836.0,2612.86,175,14.930628571428572,0
12837.0,134.1,12,11.174999999999999,0
12838.0,683.13,123,5.55390243902439,0
12839.0,5583.62,316,17.669683544303798,0
12840.0,2714.27,116,23.398879310344828,0
12841.0,3876.4,439,8.830068337129841,0
12842.0,1118.99,34,32.9114705882353,0
12843.0,1680.76,108,15.562592592592592,0
12844.0,325.96,52,6.268461538461538,0
12845.0,354.09000000000003,27,13.114444444444446,0
12847.0,871.54,91,9.577362637362636,0
12849.0,1050.89,51,20.605686274509807,0
12851.0,135.18,50,2.7036000000000002,0
12852.0,299.75,20,14.9875,0
12853.0,1881.7,84,22.401190476190475,0
12854.0,1289.1499999999999,115,11.209999999999999,0
12855.0,38.099999999999994,3,12.699999999999998,0
12856.0,2162.68,317,6.822334384858044,0
12857.0,1106.4,46,24.05217391304348,0
12863.0,504.2,6,84.03333333333333,0
12864.0,147.12,3,49.04,0
12865.0,1548.07,96,16.125729166666666,0
12866.0,559.12,26,21.504615384615384,0
12867.0,3986.22,551,7.234519056261343,0
12868.0,1607.06,107,15.019252336448597,0
12870.0,-14.899999999999999,2,-7.449999999999999,0
12871.0,380.64,11,34.60363636363636,0
12872.0,599.97,66,9.090454545454547,0
12873.0,374.0,4,93.5,0
12875.0,343.23,2,171.615,0
12876.0,2218.02,85,26.09435294117647,0
12877.0,1535.77,154,9.972532467532467,0
12878.0,841.64,49,17.176326530612243,0
12879.0,552.57,12,46.04750000000001,0
12881.0,298.0,7,42.57142857142857,0
12882.0,1463.04,13,112.54153846153847,0
12883.0,703.47,42,16.749285714285715,0
12884.0,309.05,7,44.15,0
12885.0,1158.27,72,16.087083333333332,0
12886.0,1351.09,86,15.7103488372093,0
12888.0,313.77,7,44.824285714285715,0
12890.0,380.46999999999997,82,4.639878048780488,0
12891.0,331.0,3,110.33333333333333,0
12893.0,188.14,34,5.533529411764706,0
12895.0,347.3,24,14.470833333333333,0
12897.0,216.5,4,54.125,0
12901.0,16293.1,125,130.3448,0
12902.0,138.68,10,13.868,0
12904.0,509.58,72,7.0775,0
12906.0,2919.81,63,46.34619047619047,0
12908.0,246.0,4,61.5,0
12909.0,2128.83,96,22.1753125,0
12910.0,3075.04,75,41.00053333333333,0
12912.0,1662.3,24,69.2625,0
12913.0,2483.63,50,49.6726,0
12915.0,363.65,22,16.529545454545453,0
12916.0,2982.35,109,27.361009174311924,0
12917.0,594.0,2,297.0,0
12919.0,1301.44,52,25.02769230769231,0
12920.0,164.23,28,5.8653571428571425,0
12921.0,16389.74,741,22.118407557354928,0
12922.0,405.38,28,14.477857142857143,0
12923.0,176.97,29,6.102413793103448,0
12924.0,929.95,31,29.998387096774195,0
12925.0,694.05,45,15.423333333333332,0
12928.0,2062.7,84,24.55595238095238,0
12929.0,105.1,9,11.677777777777777,0
12930.0,409.9,27,15.18148148148148,0
12931.0,33462.81,102,328.06676470588235,0
12933.0,606.28,107,5.666168224299065,0
12935.0,2156.45,130,16.588076923076922,0
12936.0,1012.9,63,16.077777777777776,0
12937.0,1504.27,120,12.535583333333333,0
12938.0,114.14,9,12.682222222222222,0
12939.0,11581.8,47,246.42127659574467,0
12940.0,876.29,103,8.507669902912621,0
12942.0,683.9,75,9.118666666666666,0
12943.0,-3.75,1,-3.75,0
12944.0,604.51,30,20.150333333333332,0
12945.0,462.95,23,20.128260869565217,0
12947.0,1407.29,103,13.663009708737864,0
12948.0,2053.7,118,17.40423728813559,0
12949.0,4143.02,219,18.917899543378997,0
12950.0,1843.0,23,80.1304347826087,0
12951.0,1042.07,65,16.031846153846153,0
12952.0,1382.84,80,17.2855,0
12953.0,329.85,17,19.40294117647059,0
12955.0,4734.26,183,25.870273224043718,0
12956.0,108.07,19,5.687894736842105,0
12957.0,3979.04,244,16.307540983606557,0
12962.0,266.39,16,16.649375,0
12963.0,1841.03,96,19.177395833333332,0
12965.0,771.91,109,7.081743119266055,0
12966.0,160.18,10,16.018,0
12967.0,1194.75,33,36.20454545454545,0
12968.0,135.95,5,27.189999999999998,0
12970.0,452.24,151,2.9949668874172186,0
12971.0,10930.26,308,35.487857142857145,0
12974.0,144.8,8,18.1,0
12976.0,738.6,22,33.57272727272727,0
12977.0,39.239999999999995,9,4.359999999999999,0
12980.0,7092.06,24,295.5025,0
12981.0,372.21999999999997,20,18.610999999999997,0
12982.0,377.2,34,11.094117647058823,0
12984.0,97.5,4,24.375,0
12985.0,1215.62,78,15.584871794871793,0
12987.0,545.0,30,18.166666666666668,0
12988.0,535.32,92,5.818695652173914,0
12989.0,6854.51,68,100.80161764705883,0
12990.0,409.5,13,31.5,0
12991.0,503.76,31,16.25032258064516,0
12993.0,414.76,27,15.361481481481482,0
12994.0,902.22,73,12.35917808219178,0
12995.0,200.72,5,40.144,0
12997.0,1197.94,67,17.879701492537315,0
12999.0,455.88,28,16.28142857142857,0
13000.0,534.85,31,17.253225806451614,0
13001.0,9797.92,342,28.64888888888889,0
13002.0,120.95,7,17.27857142857143,0
13003.0,149.05,6,24.84166666666667,0
13004.0,5613.43,409,13.72476772616137,0
13005.0,468.95,29,16.170689655172414,0
13006.0,81.57,4,20.3925,0
13008.0,178.47,15,11.898,0
13011.0,50.55,3,16.849999999999998,0
13012.0,1311.62,107,12.258130841121494,0
13013.0,4786.99,222,21.563018018018017,0
13014.0,3365.43,124,27.140564516129032,0
13015.0,3346.2799999999997,176,19.012954545454544,0
13016.0,789.89,47,16.806170212765956,0
13017.0,204.0,1,204.0,0
13018.0,7272.75,459,15.844771241830065,0
13021.0,2584.4,134,19.286567164179104,0
13023.0,689.9,40,17.2475,0
13026.0,936.15,43,21.77093023255814,0
13027.0,6912.0,26,265.84615384615387,0
13028.0,659.68,47,14.035744680851062,0
13029.0,1247.5,10,124.75,0
13030.0,799.48,99,8.075555555555555,0
13032.0,996.52,75,13.286933333333334,0
13033.0,190.55,11,17.322727272727274,0
13034.0,642.77,37,17.372162162162162,0
13035.0,886.63,30,29.554333333333332,0
13037.0,881.0699999999999,48,18.355625,0
13038.0,908.46,28,32.445,0
13040.0,676.99,43,15.743953488372092,0
13043.0,471.57,14,33.683571428571426,0
13044.0,560.47,33,16.983939393939394,0
13045.0,305.28000000000003,18,16.96,0
13046.0,629.31,35,17.980285714285714,0
13047.0,3079.1,196,15.70969387755102,0
13048.0,1805.91,137,13.18182481751825,0
13049.0,656.6800000000001,14,46.90571428571429,0
13050.0,5684.61,422,13.47063981042654,0
13052.0,348.15,18,19.341666666666665,0
13055.0,1201.96,78,15.40974358974359,0
13058.0,271.40000000000003,8,33.925000000000004,0
13059.0,183.4,8,22.925,0
13060.0,307.53,15,20.502,0
13061.0,248.60999999999999,10,24.860999999999997,0
13062.0,346.98,11,31.543636363636367,0
13064.0,1119.49,69,16.22449275362319,0
13065.0,205.85999999999999,14,14.704285714285714,0
13066.0,430.9,49,8.793877551020408,0
13067.0,115.46000000000001,15,7.697333333333334,0
13068.0,344.0,2,172.0,0
13069.0,3717.82,470,7.910255319148937,0
13070.0,228.8,9,25.422222222222224,0
13072.0,177.15,7,25.307142857142857,0
13075.0,919.61,22,41.80045454545455,0
13077.0,729.27,112,6.5113392857142856,0
13078.0,12432.28,380,32.71652631578947,0
13079.0,220.1,6,36.68333333333333,0
13080.0,58.08,6,9.68,0
13081.0,27964.48,1061,26.356720075400567,0
13082.0,3595.48,75,47.939733333333336,0
13083.0,303.75,18,16.875,0
13085.0,272.38,29,9.392413793103447,0
13089.0,57385.88,1857,30.90246634356489,1
13090.0,8689.39,161,53.971366459627326,0
13091.0,319.82,24,13.325833333333334,0
13092.0,459.83,26,17.685769230769232,0
13093.0,7741.47,170,45.53805882352941,0
13094.0,1708.86,30,56.961999999999996,0
13095.0,74.4,6,12.4,0
13097.0,5893.32,437,13.485858123569793,0
13098.0,28658.88,605,47.37004958677686,0
13099.0,207.36,1,207.36,0
13101.0,101.19,8,12.64875,0
13102.0,6336.29,310,20.439645161290322,0
13103.0,243.94,8,30.4925,0
13104.0,1098.48,20,54.924,0
13106.0,59.5,2,29.75,0
13107.0,1524.07,60,25.401166666666665,0
13108.0,350.06,10,35.006,0
13109.0,766.84,50,15.3368,0
13110.0,1452.87,146,9.951164383561643,0
13113.0,10510.0,280,37.535714285714285,0
13115.0,2205.63,132,16.709318181818183,0
13116.0,485.19,31,15.651290322580644,0
13117.0,984.91,76,12.959342105263158,0
13118.0,1125.0,82,13.71951219512195,0
13120.0,30.6,1,30.6,0
13121.0,254.73,53,4.806226415094339,0
13122.0,922.39,55,16.77072727272727,0
13124.0,3866.33,235,16.452468085106382,0
13126.0,2056.29,142,14.480915492957747,0
13127.0,259.17,15,17.278000000000002,0
13130.0,64.0,2,32.0,0
13131.0,1039.3,46,22.593478260869563,0
13132.0,77.3,3,25.766666666666666,0
13133.0,109.8,7,15.685714285714285,0
13134.0,1740.6299999999999,105,16.57742857142857,0
13135.0,3096.0,1,3096.0,0
13136.0,2545.38,139,18.31208633093525,0
13137.0,3605.08,705,5.113588652482269,0
13138.0,962.39,63,15.276031746031746,0
13139.0,5055.79,174,29.05626436781609,0
13140.0,423.72,46,9.211304347826088,0
13141.0,2385.8,136,17.54264705882353,0
13142.0,307.09000000000003,23,13.351739130434783,0
13144.0,110.95,3,36.983333333333334,0
13145.0,614.77,7,87.82428571428571,0
13146.0,228.91,17,13.465294117647058,0
13147.0,712.8,4,178.2,0
13148.0,3348.48,347,9.649798270893372,0
13149.0,1676.06,86,19.48906976744186,0
13151.0,1250.37,75,16.671599999999998,0
13153.0,486.22,15,32.41466666666667,0
13154.0,-611.86,1,-611.86,0
13155.0,971.76,85,11.432470588235294,0
13157.0,1721.57,89,19.343483146067413,0
13158.0,1201.06,79,15.203291139240505,0
13159.0,1379.75,122,11.309426229508198,0
13160.0,91.8,4,22.95,0
13161.0,112.75,8,14.09375,0
13162.0,1644.99,82,20.060853658536587,0
13165.0,1021.48,42,24.32095238095238,0
13166.0,414.7,42,9.873809523809523,0
13167.0,791.33,65,12.174307692307693,0
13168.0,1310.14,133,9.850676691729324,0
13169.0,712.88,13,54.83692307692308,0
13170.0,116.00999999999999,32,3.6253124999999997,0
13171.0,426.81,48,8.891875,0
13173.0,353.65000000000003,43,8.224418604651163,0
13174.0,2817.03,314,8.971433121019109,0
13176.0,492.84,72,6.845,0
13177.0,282.45,17,16.61470588235294,0
13178.0,5725.47,265,21.60554716981132,0
13182.0,121.18,11,11.016363636363637,0
13183.0,3957.7799999999997,94,42.10404255319148,0
13184.0,1648.79,183,9.009781420765027,0
13185.0,71.4,1,71.4,0
13186.0,1539.69,84,18.329642857142858,0
13187.0,236.02,37,6.378918918918919,0
13188.0,114.6,2,57.3,0
13189.0,260.68,29,8.988965517241379,0
13192.0,911.94,63,14.475238095238096,0
13193.0,117.88,29,4.0648275862068965,0
13194.0,60.7,3,20.233333333333334,0
13196.0,1797.78,110,16.343454545454545,0
13198.0,3384.09,229,14.77768558951965,0
13199.0,9803.960000000001,120,81.69966666666667,0
13200.0,870.09,46,18.915,0
13203.0,869.46,57,15.253684210526316,0
13207.0,250.26000000000002,8,31.282500000000002,0
13208.0,1205.9,150,8.039333333333333,0
13209.0,5820.16,329,17.690455927051673,0
